vendor_id,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,hour,day,month,weekday,is_weekend,distance_km,trip_duration
2,5,-74.03431626901937,40.784041263382704,-73.9018691525882,40.80215123990886,2,26,7,5,1,16.34,3062
1,4,-73.79423720653735,40.81177921296977,-73.9328078035587,40.642655892417224,19,16,3,1,0,25.68,4981
1,3,-73.9905410840735,40.79089592094076,-73.90841862143306,40.73520886527429,15,4,10,0,0,27.38,4950
1,3,-73.7876805904875,40.84765332310222,-73.79417897628042,40.77033202327617,1,28,4,6,0,12.25,2294
1,5,-73.94424122760984,40.68996048253647,-73.85635947234455,40.781087038758145,22,8,4,2,0,24.45,4233
2,1,-73.83319492765766,40.82249768890537,-74.03656828824457,40.6428654379955,1,5,8,6,1,8.77,1576
2,1,-73.95423241066415,40.798656986338386,-73.88734902686629,40.72209279582447,14,14,1,1,1,0.69,120
1,6,-73.7782264986296,40.709679326662794,-74.04480996317771,40.75844419731051,9,15,8,1,0,25.73,4994
1,6,-74.01200886234449,40.791507399604534,-73.81643938869898,40.64453001820733,0,11,9,0,0,4.02,696
2,2,-73.99644406321822,40.652896710412016,-73.95150631793726,40.65972080245097,21,10,11,0,0,1.02,124
1,5,-73.90209096245236,40.80365336611492,-73.9083977553648,40.77600277769089,19,10,7,3,1,10.94,2159
1,4,-74.02541846828855,40.747112732569164,-73.81039656822772,40.74476040324995,14,24,1,2,1,11.69,2278
1,5,-73.99120594458947,40.69430383799604,-74.03606535481427,40.66560230547903,23,6,7,0,1,2.78,469
2,2,-73.7668700853364,40.774271006392524,-74.00243753932251,40.74775265412124,0,16,6,1,1,24.52,4358
2,6,-73.75705310165563,40.77115639971717,-73.93061188706646,40.83079232215777,21,28,5,0,0,12.46,2486
2,5,-73.93712220120088,40.67608696899831,-73.98102245093634,40.63342926865058,15,26,5,4,1,14.95,2809
1,5,-73.77301419369581,40.63668743125854,-73.94862957226748,40.77137943016689,17,21,1,3,0,8.31,1601
1,6,-73.88655259729796,40.72539696911837,-73.75054757863226,40.64620309561318,23,4,6,3,1,15.59,3032
2,2,-73.96907726023787,40.755292611255776,-73.80237566872786,40.631418877452234,4,26,4,5,1,23.12,4379
2,6,-73.83928038367581,40.82285316124153,-73.78482945551197,40.66314398750534,20,9,1,2,1,27.23,5147
2,1,-73.85232945802754,40.83420769504247,-73.76888360993027,40.723039459007865,4,10,12,3,1,29.13,5333
2,4,-73.75326240426737,40.74633714799449,-73.94771923590574,40.806515679776034,22,5,8,2,1,13.09,2263
1,6,-73.97048581377722,40.79583676642908,-73.96087691266105,40.69199280925301,22,10,8,4,0,29.71,5401
2,2,-73.84838214920148,40.72664671991216,-73.97978125222838,40.76764810672553,9,16,12,5,0,9.2,1802
1,3,-74.03439287349116,40.79413807444604,-73.80096492660756,40.72045446035017,22,11,11,1,0,0.71,120
2,1,-74.01590618839099,40.675056335486616,-73.84613444131445,40.681552994232526,11,6,4,4,1,23.14,4041
1,3,-74.04882448751466,40.71163424165678,-73.97914840525513,40.74313436514223,9,7,7,2,1,5.76,1291
2,6,-73.7501617956821,40.769530159739,-73.93690185123687,40.80544218788198,1,27,3,2,0,2.05,448
2,1,-73.80931789085575,40.63399475243356,-73.89798647082016,40.813148321412356,23,12,8,2,1,27.76,4953
2,4,-73.81398309557994,40.788941488274574,-73.89155798281787,40.816234297013,0,27,7,1,1,23.86,4276
2,6,-73.89708217741355,40.813817810279,-73.78338168143449,40.7044827187621,15,13,5,5,0,3.53,660
1,4,-73.95997987512837,40.71781116544067,-73.93583016011583,40.804560334237465,17,17,5,5,1,23.42,4735
2,5,-74.0046207146612,40.72854733177898,-73.77744279084985,40.67667926012396,6,9,9,2,1,25.4,4881
1,3,-73.96459757834606,40.81728208668764,-73.91758973190406,40.79245352227343,3,28,6,4,0,27.21,4873
1,1,-73.93720863342125,40.80064401977173,-73.8260881975623,40.83864457377998,9,8,6,5,1,16.54,3327
1,4,-73.82310697090591,40.69339288758734,-73.77092370400449,40.633023643632015,9,28,2,1,1,21.25,4064
1,2,-73.88810146332905,40.70127474344354,-73.77772728881102,40.72688006485934,10,27,11,4,0,22.99,4550
2,4,-74.02675491203335,40.77935321112593,-74.0329141398113,40.772509617451085,2,16,5,6,0,20.81,3728
1,2,-74.04459129731232,40.753903580338594,-73.98828871150702,40.78439066950726,13,21,12,1,1,19.58,3459
1,6,-74.01930034613977,40.66569050564123,-73.90692837234032,40.668739306819226,12,3,4,2,0,16.65,3297
1,1,-73.92685038589079,40.69818458003042,-73.92053371301407,40.84388032055249,18,5,10,5,1,14.64,2782
2,4,-73.7700421248853,40.82799632091331,-73.85773250054883,40.765358380953614,9,21,3,1,1,29.89,5425
2,4,-73.85877925563723,40.7813983760789,-73.76658728475238,40.666154932270224,14,25,9,0,1,10.46,2010
2,1,-73.80945223003735,40.84691434989082,-74.01627858661661,40.63451495257676,7,23,11,4,1,3.1,823
2,4,-73.91008762164863,40.79874275659577,-73.91444240045972,40.802318123733755,16,13,12,0,0,23.07,4415
1,2,-73.94150017504148,40.83723437507159,-73.99227668863385,40.647535042678,5,18,7,0,0,6.81,1573
1,4,-74.01747988818501,40.677561486251506,-73.78176772048062,40.661031202635456,6,21,4,2,0,16.21,3045
2,3,-73.78722009334413,40.79972667245973,-73.7606259442595,40.756462605908254,13,16,9,6,0,3.33,622
1,6,-73.81505199129163,40.634447854432516,-73.90638949543289,40.76277121075892,7,25,9,2,1,18.77,3653
1,5,-73.99956457072068,40.77756720477654,-74.01879691068156,40.78111516609033,11,14,12,0,0,28.35,5206
1,2,-73.89632183083712,40.733242101186455,-73.8144115999832,40.716573082786,17,11,7,1,1,21.82,4039
2,3,-73.90378755762363,40.706287215822414,-73.84085759485228,40.800257707172705,13,18,5,2,1,6.83,1197
2,6,-73.86247253419404,40.81972895750448,-73.94359875201691,40.8443588919155,0,8,9,4,1,29.15,5302
1,1,-73.76614393180262,40.81793889238466,-73.7837777578093,40.68964088747757,3,12,7,0,1,9.56,1756
2,2,-73.87606856747125,40.634906375077705,-73.75725043306518,40.78466629563835,16,19,9,4,1,13.38,2711
2,5,-73.88793481996642,40.76409112693888,-73.88264384526094,40.834263103526936,17,20,11,6,0,15.19,3001
2,6,-74.0349031201196,40.710923089350615,-73.88028162659671,40.78098308777575,18,2,3,5,1,29.73,5821
2,5,-74.0311277571946,40.7214454203301,-73.96074594846587,40.77984408970174,3,9,11,6,0,2.53,307
2,1,-73.99379596260196,40.81304896262813,-73.874648189205,40.67922996519875,5,22,9,4,1,21.05,3765
1,1,-74.04025876849248,40.698164749736094,-73.91810730384255,40.747728644070335,7,9,1,4,1,11.18,2260
2,2,-73.826994131329,40.83747073834028,-73.95934269192158,40.75375502559301,14,14,5,0,1,2.81,647
1,4,-73.83300090880181,40.669519441801874,-74.02984444104283,40.78402850374031,19,15,2,3,1,28.08,5339
1,1,-74.0091831296705,40.775798933141004,-73.97418764208726,40.84930071897716,0,11,1,6,1,17.9,3284
2,6,-73.79917632976141,40.77786311474303,-73.9906436050967,40.63740164095963,4,13,3,5,0,22.73,4191
1,4,-74.00356418954617,40.685482935514145,-73.88738740463381,40.64435118547885,15,24,7,2,1,7.59,1185
1,3,-73.9596473239008,40.70144513397279,-73.86949899347093,40.647149015274806,20,28,3,4,0,22.97,4156
1,5,-73.97530693025159,40.81365566836759,-73.86742848270819,40.79345540958757,5,25,10,0,0,24.94,4330
2,4,-73.93830787042809,40.79759715609009,-73.93354569968629,40.65999783492437,20,5,10,3,0,13.21,2459
2,5,-73.97360087023301,40.70240109366925,-73.92363107989435,40.76693941238788,9,6,11,0,0,17.37,3388
1,4,-73.90331472206846,40.747470440325685,-73.79972847110781,40.701427153136564,9,23,9,2,0,29.17,5733
2,3,-73.92777763559359,40.64356966517568,-73.90713015594486,40.73061039036636,4,5,3,6,1,25.48,4594
2,1,-73.75402915276621,40.6759240941277,-73.75366800035886,40.677445895159835,7,1,11,6,1,13.62,2669
2,3,-74.03322209496153,40.73688052294929,-73.91811483099734,40.820543443487004,0,25,6,0,1,20.1,3791
2,1,-74.00734558708379,40.64891422176143,-73.85512571661465,40.758953071315865,4,18,2,6,1,23.63,4158
1,1,-74.03415223182742,40.815533118076225,-74.03489110030198,40.8378039179881,0,23,8,1,0,1.22,336
1,5,-73.86224764150529,40.78796136622368,-73.85399802267436,40.756411174934954,6,28,10,5,1,17.86,3320
2,6,-74.03364721677588,40.83759940754267,-73.7945720816755,40.65725976673133,14,24,5,1,1,29.54,5333
2,3,-73.79906807878716,40.78256271931209,-73.76726264844001,40.66759149544447,22,8,2,6,1,28.44,4988
1,4,-73.89641841079542,40.83688830189768,-73.75080381650807,40.84759627480093,23,17,7,4,0,25.06,4699
1,3,-73.89189771262554,40.751992762252016,-73.96534640630523,40.78962434341279,13,26,3,0,0,3.63,743
2,5,-73.88152164768634,40.76204809443364,-73.87738898055228,40.6408413250064,22,23,5,0,0,29.82,5324
1,1,-73.99875588810814,40.84493363201778,-73.91478460434035,40.78483182110763,8,25,11,4,0,18.48,3665
2,5,-73.99069290906566,40.77126841231014,-73.88085475582744,40.72067807029811,7,11,9,4,0,7.08,1745
2,2,-73.9543548031381,40.63677304514937,-74.00276411284304,40.6975858451011,7,11,1,6,1,20.39,4003
1,2,-73.87195107525345,40.789236610858715,-73.79315512822122,40.66389337462072,2,3,2,5,0,25.77,4687
1,4,-73.98696466721793,40.829203112270235,-73.77712931699662,40.81477887000245,19,8,5,6,1,3.81,1149
2,5,-74.01510048186002,40.805027654954756,-73.91510150106612,40.64404510337761,3,8,4,3,1,27.53,5189
2,4,-73.75896493407447,40.758443319977594,-73.96587104152792,40.69376380172352,16,25,1,0,1,27.65,5302
1,4,-74.0434054555571,40.77768677288058,-74.0077499717041,40.69740423664166,5,24,7,2,0,0.9,120
2,2,-73.8091907783992,40.84784219363537,-73.84487055256666,40.66539916247197,1,21,9,2,1,27.06,4734
1,4,-73.8135894551275,40.64994565947206,-73.95633044811377,40.741800674323116,8,21,1,2,1,28.43,5374
2,2,-73.96083576584647,40.776793862299314,-73.77713842902598,40.632574577898396,13,3,8,4,0,1.61,197
1,1,-74.0093120151978,40.69234749280553,-73.84869625754654,40.69621461339029,0,28,9,4,1,9.18,1460
1,5,-74.00631140598837,40.77081988724896,-73.85629440244773,40.83539847768728,16,22,2,4,0,11.51,2643
1,4,-73.84077051482885,40.763677186694466,-73.88217936523053,40.69831650525524,10,10,1,6,0,10.79,2345
2,2,-73.85715802267414,40.6637605030638,-74.03626709817138,40.70930106516349,5,19,6,2,0,22.89,4077
2,3,-73.81517629772458,40.67548426206285,-73.77042326929433,40.7340963106115,0,14,7,3,1,11.06,2016
1,4,-73.76875564828026,40.766758507169506,-73.86161875201016,40.753572542467325,18,18,2,5,1,28.72,5295
2,6,-73.84242179102002,40.65821058840683,-73.75178140498507,40.80791590186057,15,23,5,1,1,29.85,5571
1,1,-74.00324453903457,40.68833979252867,-73.88879307856813,40.671870669094325,17,26,5,0,0,9.85,1849
1,1,-73.97696721497037,40.813754020502365,-73.83696673242814,40.821784202982364,10,3,7,1,1,15.51,3163
2,3,-73.79734188073806,40.70196013132036,-74.03313713264014,40.796660858571656,8,20,12,0,1,16.95,3160
2,2,-73.98720817724974,40.73737323437933,-73.86047914695297,40.788983073625545,20,14,11,4,0,17.59,3136
1,4,-74.02824330491366,40.83705087373209,-73.8206051165229,40.649097006217225,5,11,1,2,1,11.54,2266
2,2,-73.83901598378732,40.67997279954413,-73.81644571154423,40.63476095179441,1,10,10,1,1,5.4,795
2,1,-73.92924209335295,40.71571772381876,-73.81896650433092,40.76068279419978,7,24,8,4,0,2.11,671
1,2,-73.77398798423623,40.763420710619584,-73.9821152118119,40.8198894717551,21,14,5,0,0,3.64,750
1,1,-73.8549234786719,40.796174564490876,-73.75738045671844,40.75857712211094,15,1,12,5,1,27.09,4941
2,2,-74.0228743066625,40.8283637450768,-73.75144536381252,40.67691167039802,7,16,3,5,1,8.77,1907
1,3,-73.7656430298239,40.83140405726618,-74.02732123745152,40.64991437754883,7,25,9,1,0,2.77,888
1,5,-73.97243282090793,40.800860816361975,-73.76906607315647,40.7839112196199,13,6,11,1,0,18.89,3376
2,3,-73.94883625287811,40.68023278405053,-73.9631652417087,40.78878946100992,0,18,3,1,0,2.72,751
1,3,-73.92932187589494,40.635458052609366,-73.8432147754747,40.66795697415117,6,16,7,1,1,2.57,299
1,5,-74.0346327110787,40.71443026467824,-73.94856672377915,40.63620186940924,1,19,10,1,0,18.84,3580
2,5,-73.90104537333082,40.661140747217324,-73.75967370298807,40.71982237290911,14,16,12,4,1,17.95,3303
2,4,-74.01300445267741,40.786285282436424,-74.01954884250894,40.758198114469266,23,5,7,6,0,1.72,423
1,4,-73.9297089019935,40.77544872910166,-73.90067595491308,40.785320530104784,17,27,10,0,1,14.08,2969
1,3,-73.94478706360238,40.63967376115672,-73.92158566241737,40.80818790201364,3,12,12,0,0,13.36,2501
2,3,-73.81814797497205,40.81405063140881,-73.95219296431661,40.76431823400748,17,6,8,3,0,16.63,3226
2,1,-73.80904884651018,40.684723518584065,-73.85633980273596,40.654393733891666,22,25,10,6,1,22.27,3984
2,1,-74.00397613528327,40.72508995660803,-74.0106832769735,40.780167967871336,4,2,8,6,0,8.84,1427
2,4,-73.94003464378623,40.776945421800264,-73.83500127455989,40.84651886143688,15,16,4,2,0,13.27,2392
1,6,-73.93799405169045,40.7244721331075,-73.75582236285857,40.82922860861143,12,21,1,5,1,23.89,4398
2,6,-74.00457686681918,40.72708331661599,-73.80863238565941,40.82176716003929,8,23,4,1,1,27.72,5422
2,4,-73.81046394848464,40.64443815897386,-73.79199497412714,40.696477433738835,4,11,6,5,0,26.79,4909
1,1,-73.83783150149937,40.7183175808372,-73.9421089770463,40.795173398819884,7,12,10,0,0,14.59,2725
2,1,-73.99288546411088,40.7982665365084,-73.95253401805563,40.817242758112336,17,11,11,2,1,15.87,3099
1,6,-73.93998342742186,40.83133879418105,-73.89488549359295,40.77923176501888,2,23,6,2,1,16.11,2880
2,2,-74.01825849254304,40.720969370153945,-74.03628201557132,40.68512358644496,5,20,6,4,1,26.13,4566
2,2,-73.86153802087209,40.7231888819134,-73.76639255966305,40.83984347381249,10,19,12,1,1,25.28,4770
2,1,-74.01358842263541,40.78457796339121,-74.00686444809514,40.729180270520914,22,8,7,3,0,9.69,1754
1,2,-73.75421974941253,40.83740984024316,-73.77909608824957,40.658557222906495,13,18,12,2,0,5.3,1143
1,5,-73.81579537759364,40.68875340685266,-74.02492533339989,40.65415113691263,23,5,11,4,0,11.68,2038
2,4,-73.9329284351248,40.726831725438345,-73.80321252169644,40.772454177205795,18,12,1,1,1,9.01,1826
1,4,-73.87643082031619,40.80511411358151,-74.00441124223653,40.726296122211686,6,10,10,0,1,28.55,5107
1,1,-73.77659745513508,40.76413258526229,-74.03856051577256,40.65078645253937,23,15,1,3,0,8.34,1551
1,3,-73.88377021588126,40.654328995672074,-73.83415316492217,40.79288020587434,9,5,7,1,1,5.85,1529
1,6,-73.99765045408061,40.7681012018237,-73.96592040994767,40.8058515367969,14,17,12,4,1,27.03,4915
1,1,-73.93638899332565,40.671084182611416,-73.8356511541647,40.78959143877302,5,23,4,5,0,3.05,385
1,2,-73.79705654049107,40.742247505497254,-73.88347442485815,40.67449739309048,19,4,6,4,0,8.18,1644
2,6,-73.85673609520312,40.7464027188853,-74.01735778293097,40.781750600319135,5,26,6,4,1,13.45,2503
2,3,-73.85478268469986,40.8227647396895,-73.77036097800965,40.63235901663677,15,12,9,4,0,18.06,3400
1,2,-73.78995355429345,40.73174874028274,-73.91430574757095,40.69712467072925,8,18,2,4,0,10.17,2368
2,5,-73.78180808276124,40.6914773328919,-73.8296658166604,40.71774073690966,18,8,4,3,1,15.14,2933
2,2,-73.77406222846616,40.68081259660753,-73.89969382839531,40.81375432875481,17,20,4,2,1,6.37,1483
2,5,-74.02154524202405,40.82233541287056,-73.86869155751164,40.71588676207527,4,17,7,6,1,17.44,3065
2,6,-73.88676219941107,40.66762238797201,-73.95916792229299,40.63247927816167,15,8,1,2,1,12.53,2207
1,5,-73.8278471436345,40.72369108339429,-73.98989190879897,40.707516210602165,6,13,5,6,0,25.55,4531
2,6,-73.82292194646189,40.671178085283934,-73.88722893897757,40.739763301639044,18,27,11,0,1,12.76,2616
2,6,-73.867985139409,40.80012688882516,-73.9179343081087,40.83878105306801,4,23,4,6,1,13.59,2400
1,6,-73.9999637994449,40.73436198079442,-73.93296603596981,40.8370275468337,19,3,2,2,0,17.97,3892
1,6,-73.8107738338175,40.7072516119225,-73.8482298414716,40.669792288408715,10,3,5,4,0,4.13,1048
2,6,-73.83396659994551,40.70944192093783,-73.84284801039666,40.67073223918268,22,7,9,2,0,5.13,1101
2,2,-74.02415926853529,40.817487125479055,-74.03622398317262,40.6659439204222,17,18,8,6,1,23.81,4526
2,6,-73.91085705259769,40.751830269944776,-73.9483766517269,40.8035628251311,6,21,9,5,1,8.57,1870
2,2,-73.99780678014346,40.78793092724888,-73.92647063493209,40.63132484888105,17,7,7,6,0,20.7,4086
2,6,-73.9487568862861,40.82734847357515,-74.02093235165074,40.65797898360221,2,22,10,5,1,3.37,767
2,5,-74.0445756723383,40.82838316872894,-73.97922973999052,40.7483511189617,4,26,7,2,0,24.74,4432
1,6,-73.92990103947677,40.70227199195433,-74.03450746083317,40.68446365471509,22,23,2,4,1,29.65,5514
2,3,-73.88503692365313,40.83953927789221,-73.75112737041489,40.65031842081264,12,2,12,6,0,11.52,2143
2,6,-73.86412522215187,40.635472694043216,-73.82903283910905,40.70917316271345,15,7,3,3,0,15.41,2788
1,6,-73.85095289646138,40.71290382342356,-74.02376495304917,40.69032567311326,21,2,11,4,0,13.56,2371
1,5,-73.79911260606926,40.82707574865195,-74.04392518606296,40.74244294743315,11,7,10,2,0,26.88,4859
1,4,-73.98536112781728,40.69042011355974,-73.83421365995432,40.845431390642645,6,14,8,2,0,0.79,143
1,5,-74.01385545326846,40.690077919070696,-73.9182423502952,40.65734702009929,21,15,11,0,0,19.78,3714
2,3,-73.79453884843062,40.696576902718014,-73.81396098728062,40.711999875063505,12,16,2,4,1,19.74,3555
2,4,-74.00301615553221,40.764708944666324,-73.77295718865449,40.83503670393195,0,24,7,0,1,11.78,1929
2,1,-73.75757197559913,40.72643321063516,-73.87020988329509,40.822912069568645,14,26,12,0,0,6.97,1342
2,1,-73.79723853118041,40.78988166399774,-73.99386747312482,40.716739627652544,20,8,6,1,1,7.57,1527
2,3,-73.89973701823313,40.82688034136423,-73.81534178918606,40.78376971819434,11,16,12,5,1,24.11,4169
2,5,-73.75557357252339,40.77832386248743,-73.76325647704769,40.649328542987895,16,21,10,0,1,2.45,1007
1,2,-74.02078698126759,40.67498267844347,-73.875930613882,40.7867590322196,22,7,4,5,1,17.13,3270
2,3,-73.95908027164747,40.83519001851931,-73.84540076581578,40.844028700486646,19,11,11,2,0,9.55,1973
1,4,-73.85853267548782,40.68818843213645,-73.948757591489,40.74824739362352,4,24,4,6,1,8.32,1403
1,4,-73.94499793945805,40.6629767449722,-73.9355416916019,40.73966784994757,16,4,3,2,1,15.42,3241
2,6,-73.77148823440577,40.64979280134941,-73.82960365064407,40.67121009633442,23,18,6,1,1,26.99,4753
1,1,-74.03031217354665,40.75394442294656,-73.77166867047795,40.76943340375961,14,23,3,1,0,18.73,3301
2,4,-73.8851764503817,40.65502774174575,-73.8613034838327,40.75989620177136,19,13,9,6,0,23.76,4458
1,3,-73.87274011978147,40.66053069450478,-73.8130456274544,40.77342527308467,18,17,4,4,1,18.22,3610
2,4,-73.85418156286683,40.69600670573101,-73.99850949477539,40.63573832307064,0,12,4,6,1,21.08,4010
1,3,-73.97330013300045,40.69196366213058,-73.9864122729226,40.7507191674368,3,18,2,1,1,13.26,2461
2,2,-73.94063007174404,40.762932692273075,-73.89038959394998,40.760885665569425,2,10,2,3,1,27.82,5149
2,6,-73.79689584110051,40.80968396148399,-73.99703374232715,40.67565662979082,7,7,7,2,1,15.31,3073
2,1,-73.99151716930895,40.79749692436464,-73.85950147893372,40.67583322864748,8,12,5,2,0,16.78,3342
2,4,-73.801939645848,40.687746580037626,-73.96250404438159,40.69076799707241,11,12,3,5,0,15.99,2771
2,3,-73.88120337312918,40.68396830955692,-73.81254021439993,40.78657875017999,4,26,6,1,1,9.83,1787
1,5,-73.82134374664177,40.84247413662354,-73.8075668960157,40.763378533977125,8,13,6,5,1,7.32,1578
1,1,-73.83591779012096,40.631811973150235,-73.9108637632734,40.81606778214592,0,1,1,1,1,2.68,473
1,2,-73.98774655138453,40.82353851727325,-73.99575680948871,40.69504488580549,22,7,3,2,0,21.69,3896
2,3,-73.87935617906983,40.673940274206934,-73.85596751167542,40.830654973175434,10,16,12,1,0,9.03,1917
1,6,-73.78968305415847,40.83840255107975,-73.75216389452092,40.79361535563634,6,16,5,4,1,11.98,2469
2,6,-73.92036512895942,40.70530760266205,-73.86322273061724,40.71690256740302,21,21,11,1,0,27.64,5247
2,2,-73.760022768933,40.72687739025652,-74.03926759278579,40.650957654437605,19,16,11,1,1,17.21,3587
1,2,-73.91433546996949,40.785566535067765,-74.04481180726987,40.68653640574725,13,16,7,6,0,3.36,840
1,6,-74.00716430899963,40.75928719132412,-73.9538914088523,40.84048900778727,2,14,4,4,0,24.09,4566
2,4,-73.9331695959767,40.6999466525355,-73.99126485794187,40.6982799426945,10,11,12,4,0,8.06,1788
